customer_id,age,gender,loyalty,join_date,avg_spending,unique_orders,total_orders,total_sales,retention
C004850,69,Female,1,2024-06-25,22.5981251001358,16,44,361.57,43
C005003,37,Female,0,2024-07-09,29.5892852715084,14,46,414.25,43
C004996,38,Female,0,2021-04-25,26.8326668103536,15,55,402.49,43
C005163,70,Female,0,2025-01-05,25.0264705209171,17,54,425.45,43
C005353,53,Male,0,2024-01-09,25.7049998896463,14,40,359.87,43
C005330,52,Male,1,2025-02-03,25.597059025484,17,53,435.15,43
C005328,64,Female,0,2023-05-25,24.0317647597369,17,52,408.54,43
C005542,28,Female,1,2023-03-06,28.4541175505694,17,53,483.72,43
C005487,29,Male,0,2025-03-24,29.610000282526,16,52,473.76,43
C005570,53,Male,1,2023-04-29,19.5056250989437,16,43,312.09,43
C005690,62,Male,0,2021-03-24,19.1793751865625,16,41,306.87,43
C005635,36,Female,1,2021-08-21,29.974705696106,17,57,509.57,43
C001526,62,Female,0,2023-08-05,22.4400001764297,16,44,359.04,43
C001527,20,Female,1,2021-08-08,27.5694116143619,17,50,468.68,43
C001519,63,Female,1,2022-07-31,23.0371431282588,14,41,322.52,43
C001491,59,Female,1,2022-05-07,24.8311762529261,17,49,422.13,43
C001476,35,Male,1,2023-03-29,21.7942853655134,14,40,305.12,43
C001433,51,Female,0,2023-11-25,30.301765091279,17,46,515.13,43
C001638,50,Female,0,2023-07-31,21.3526665528615,15,34,320.29,43
C001676,41,Female,0,2025-08-04,34.3170588717741,17,56,583.39,43
C001350,41,Female,1,2021-08-10,23.4847056444953,17,49,399.24,43
C001401,22,Female,1,2024-10-28,23.3681249767542,16,46,373.89,43
C001275,22,Male,0,2023-08-19,28.8386669794718,15,45,432.58,43
C001228,37,Female,0,2022-03-06,20.7170589110431,17,45,352.19,43
C001265,21,Female,1,2023-02-13,24.8975000679493,16,41,398.36,43
C001267,37,Male,0,2025-11-02,28.3800000508626,15,55,425.7,43
C001154,53,Female,0,2024-11-04,20.6915384989518,13,39,268.99,43
C002041,46,Male,0,2025-10-27,19.5299998732174,17,50,332.01,43
C002207,68,Female,0,2021-10-14,22.3705881763907,17,58,380.3,43
C002189,21,Male,1,2023-07-24,26.7668751180172,16,53,428.27,43
C002109,25,Female,1,2025-05-24,19.8652938393986,17,44,337.71,43
C001760,38,Male,1,2022-02-21,28.3264703189625,17,63,481.55,43
C001784,62,Male,0,2021-04-08,25.6041179544785,17,51,435.27,43
C001808,47,Male,0,2021-12-20,26.8439999898275,15,48,402.66,43
C001728,65,Female,0,2023-11-13,24.8876470958485,17,46,423.09,43
C001867,69,Female,0,2026-01-02,20.9941667318344,12,32,251.93,43
C001838,33,Female,1,2021-05-10,30.8900000067318,17,53,525.13,43
C001929,49,Male,0,2025-12-31,23.1441174114452,17,50,393.45,43
C000464,68,Female,0,2023-07-22,24.109374910593,16,48,385.75,43
C000560,55,Male,0,2025-01-19,20.6640002250671,15,37,309.96,43
C000298,38,Female,0,2022-11-01,24.2558827119715,17,48,412.35,43
C000362,35,Female,0,2021-08-10,20.3,15,40,304.5,43
C000369,65,Female,1,2022-12-04,17.9705879828509,17,43,305.5,43
C000259,52,Male,1,2026-02-16,28.7952944250668,17,59,489.52,43
C000266,27,Male,1,2025-02-19,29.8288235103383,17,52,507.09,43
C000240,20,Male,1,2024-05-10,24.3258824909435,17,51,413.54,43
C000163,46,Female,0,2025-04-21,23.2917648483725,17,48,395.96,43
C000008,56,Female,0,2024-08-12,19.5943749547005,16,36,313.51,43
C000024,32,Male,1,2022-01-10,31.8211770338171,17,58,540.96,43
C000037,56,Female,1,2024-02-13,20.4924998879433,16,43,327.88,43
C000123,57,Female,1,2022-09-24,27.4768749773502,16,48,439.63,43
C000104,42,Female,1,2025-12-14,26.9787501692772,16,48,431.66,43
C000731,64,Male,0,2025-06-23,25.0553334871928,15,44,375.83,43
C000782,27,Female,0,2022-09-29,29.3143750727177,16,48,469.03,43
C000841,28,Male,1,2022-02-21,18.5586667696635,15,44,278.38,43
C000822,40,Male,1,2021-07-31,23.7307140145983,14,39,332.23,43
C000655,46,Male,1,2024-12-14,28.4668746590614,16,58,455.47,43
C000674,38,Male,0,2022-06-10,24.642857006618,14,50,345,43
C000698,57,Female,0,2023-01-25,30.7600000886356,17,51,522.92,43
C000693,37,Male,1,2022-02-26,26.0082351179684,17,54,442.14,43
C000580,32,Female,0,2025-02-01,25.6593334197998,15,46,384.89,43
C001008,30,Female,1,2024-04-01,15.9043749570847,16,40,254.47,43
C001002,23,Male,0,2023-10-06,21.4888234979966,17,51,365.31,43
C001068,19,Male,0,2021-05-29,24.8466665585836,15,43,372.7,43
C000897,36,Male,0,2021-04-13,29.3158822760862,17,58,498.37,43
C000909,21,Female,1,2022-10-23,21.8193752914667,16,43,349.11,43
C000855,40,Male,0,2021-03-31,27.6946154190944,13,40,360.03,43
C000962,51,Male,0,2023-01-20,24.4264703638413,17,54,415.25,43
C002958,56,Male,0,2024-12-05,20.4735292406643,17,44,348.05,43
C002933,40,Female,0,2026-02-01,18.8212502598763,16,40,301.14,43
C002861,52,Female,0,2022-08-08,24.7870589424582,17,56,421.38,43
C002991,33,Male,1,2022-03-14,30.8688233319451,17,53,524.77,43
C003000,54,Female,0,2025-12-22,29.3566666444143,15,47,440.35,43
C003030,54,Female,0,2024-02-09,24.4735295071321,17,51,416.05,43
C003110,68,Female,1,2025-03-14,19.7664706426508,17,47,336.03,43
C003161,54,Female,0,2022-11-11,17.4275000989437,16,40,278.84,43
C003242,21,Male,0,2024-05-12,30.50750041008,16,53,488.12,43
C003221,61,Female,1,2022-03-20,24.2264704704285,17,50,411.85,43
C003209,50,Male,1,2022-03-19,23.8853331883748,15,43,358.28,43
C003202,60,Male,1,2022-12-30,23.2317646110759,17,45,394.94,43
C003309,22,Female,0,2024-06-03,25.4788232410655,17,52,433.14,43
C003387,62,Male,0,2021-03-27,27.5149998366833,16,45,440.24,43
C002388,33,Male,1,2024-03-03,25.4388236158034,17,57,432.46,43
C002335,55,Male,1,2025-11-11,24.6399999786826,17,47,418.88,43
C002332,35,Female,0,2024-04-12,23.6942855630602,14,42,331.72,43
C002286,20,Female,0,2021-05-04,27.0441175629111,17,55,459.75,43
C002281,31,Male,1,2024-01-17,26.0800001481,17,60,443.36,43
C002257,53,Male,0,2023-10-07,26.3186663945516,15,51,394.78,43
C002795,23,Male,0,2022-03-13,26.0749999284744,16,54,417.2,43
C002813,51,Female,0,2021-09-04,25.1912500113249,16,47,403.06,43
C002720,19,Male,1,2026-01-12,31.1233330408732,15,45,466.85,43
C002735,36,Female,1,2022-11-07,28.6982351751888,17,55,487.87,43
C002750,29,Female,1,2023-08-30,25.0662499070168,16,44,401.06,43
C002702,68,Female,1,2021-09-11,24.9859998703003,15,43,374.79,43
C002637,23,Male,0,2024-11-06,26.0794116749483,17,51,443.35,43
C002643,41,Female,0,2025-08-01,20.834285565785,14,40,291.68,43
C002673,52,Male,0,2022-01-26,25.2799998919169,15,49,379.2,43
C002670,39,Male,0,2021-06-29,21.8392855439867,14,36,305.75,43
C003941,59,Female,0,2025-12-30,18.5558823136722,17,41,315.45,43
C003965,58,Female,1,2021-07-01,28.2941176470588,17,56,481,43
C003951,50,Male,0,2022-07-11,23.6626664479574,15,46,354.94,43
C003827,21,Female,0,2025-06-18,30.348749935627,16,52,485.58,43
C003831,67,Female,0,2021-10-08,27.0699999673026,14,41,378.98,43
C003728,59,Male,1,2025-05-28,29.1678567954472,14,46,408.35,43
C003688,21,Female,0,2022-03-19,25.3466665585836,15,52,380.2,43
C003824,66,Male,1,2021-06-29,25.058235280654,17,50,425.99,43
C003796,68,Female,0,2022-01-24,22.0658822340124,17,48,375.12,43
C003797,24,Male,1,2024-05-09,23.4541178310619,17,48,398.72,43
C003543,58,Female,0,2021-03-24,16.8843750357628,16,42,270.15,43
C003551,44,Male,0,2023-11-04,22.2600000465617,17,47,378.42,43
C003556,35,Female,1,2022-09-16,25.3976471564349,17,46,431.76,43
C003483,20,Male,0,2025-06-17,25.2205881791956,17,50,428.75,43
C003509,22,Female,0,2025-05-26,24.2813330332438,15,39,364.22,43
C003398,52,Male,0,2021-11-17,28.973529142492,17,64,492.55,43
C003443,41,Male,1,2023-08-15,22.773124948144,16,39,364.37,43
C004283,57,Male,0,2021-08-18,20.7382354035097,17,42,352.55,43
C004295,51,Female,1,2023-07-29,35.3441176133997,17,62,600.85,43
C004256,67,Male,0,2025-10-08,28.5129411080304,17,54,484.72,43
C004409,70,Male,1,2023-10-06,21.5668748915195,16,43,345.07,43
C004456,19,Female,1,2022-08-13,30.4647064489477,17,48,517.9,43
C004438,39,Female,0,2022-05-13,24.3831247091293,16,56,390.13,43
C003999,18,Male,1,2025-02-03,30.2658824920654,17,54,514.52,43
C004233,57,Female,0,2022-08-11,25.3293752074242,16,47,405.27,43
C035445,28,Male,0,2021-05-10,27.5252941075493,17,56,467.93,43
C035479,19,Female,1,2025-06-23,21.3807145868029,14,40,299.33,43
C035500,53,Male,0,2024-10-08,21.9523528042962,17,49,373.19,43
C035549,67,Female,0,2023-01-17,26.9287506043911,16,52,430.86,43
C035653,51,Male,1,2022-03-15,25.7031250298023,16,59,411.25,43
C035679,45,Female,1,2021-06-06,29.4464709899005,17,58,500.59,43
C035707,54,Female,0,2025-01-02,23.3856250941753,16,47,374.17,43
C035823,61,Male,1,2021-06-01,29.1680001894633,15,48,437.52,43
C035781,70,Male,1,2021-08-05,24.5500001311302,16,55,392.8,43
C035848,59,Female,0,2024-02-11,27.516154215886,13,44,357.71,43
C035735,47,Female,0,2021-07-26,26.2687501907349,16,49,420.3,43
C035889,19,Male,0,2025-12-24,24.7400001357583,17,48,420.58,43
C035896,46,Male,1,2024-03-01,32.3570584970362,17,55,550.07,43
C035883,67,Female,1,2021-10-14,27.2813330809275,15,47,409.22,43
C035878,63,Female,1,2023-07-15,23.4453332901001,15,41,351.68,43
C035915,46,Female,1,2022-05-20,21.1249998013179,12,29,253.5,43
C035935,19,Male,0,2023-07-19,29.98411767623,17,62,509.73,43
C035936,47,Female,1,2024-03-03,24.8194115442388,17,60,421.93,43
C036030,55,Male,1,2022-05-21,23.6879997253418,15,44,355.32,43
C036046,33,Male,1,2023-05-04,25.4643751382828,16,42,407.43,43
C036105,54,Female,0,2025-09-03,23.7274998724461,16,48,379.64,43
C036101,62,Male,1,2022-03-09,27.071764384999,17,56,460.22,43
C036273,37,Female,1,2024-04-27,25.2468750625849,16,44,403.95,43
C036153,62,Male,0,2022-04-08,32.2687503993511,16,52,516.3,43
C036206,66,Male,0,2021-09-19,24.0176472383387,17,52,408.3,43
C036363,28,Male,0,2025-10-01,25.2800001462301,15,44,379.2,43
C036401,23,Female,1,2024-06-22,25.077333577474,15,46,376.16,43
C036283,32,Female,0,2021-05-23,27.1400001750273,17,55,461.38,43
C036499,64,Male,0,2021-10-05,22.9706248342991,16,48,367.53,43
C036554,27,Male,1,2025-05-14,25.2547057235942,17,48,429.33,43
C036486,63,Female,1,2024-06-08,28.7039999643962,15,45,430.56,43
C036487,62,Female,1,2022-12-28,26.2858823888442,17,55,446.86,43
C036477,36,Female,0,2021-06-12,25.3100003004074,16,48,404.96,43
C035296,35,Male,1,2022-07-05,26.599411796121,17,52,452.19,43
C035310,54,Female,1,2024-08-17,23.6200002922731,17,52,401.54,43
C035275,58,Male,1,2025-05-21,28.8080002148946,15,39,432.12,43
C035155,68,Male,1,2023-02-06,32.493750333786,16,52,519.9,43
C035035,62,Male,0,2025-11-07,29.5741178007687,17,50,502.76,43
C035048,65,Male,0,2022-06-18,26.9814281463623,14,44,377.74,43
C035092,56,Female,0,2023-07-14,27.0256252288818,16,62,432.41,43
C034903,20,Female,0,2022-04-28,27.9300000807818,17,47,474.81,43
C034861,20,Male,0,2025-03-04,24.3264706695781,17,47,413.55,43
C034543,33,Female,1,2022-09-15,29.1023527313681,17,52,494.74,43
C034517,70,Female,0,2022-12-18,26.2985713481903,14,45,368.18,43
C034509,37,Male,0,2025-03-24,27.2968747019768,16,49,436.75,43
C034499,29,Female,1,2024-01-01,24.0957146031516,14,43,337.34,43
C034294,27,Male,0,2023-06-28,27.4081249833107,16,49,438.53,43
C034714,24,Male,0,2022-07-07,26.0600001335144,15,37,390.9,43
C034643,44,Female,1,2024-10-17,27.0111763056587,17,52,459.19,43
C034585,46,Male,0,2023-08-10,24.81714286123,14,45,347.44,43
C034741,36,Female,1,2021-11-08,26.9712499082088,16,47,431.54,43
C034753,50,Male,0,2024-12-30,19.7488236146815,17,45,335.73,43
C034153,54,Female,1,2024-08-24,27.9524996876717,16,53,447.24,43
C034055,64,Male,0,2025-03-29,21.38705887514,17,42,363.58,43
C033860,54,Female,1,2023-07-30,44.7187495827675,16,62,715.5,43
C033951,22,Male,0,2025-09-23,26.2088236808777,17,51,445.55,43
C033958,60,Male,0,2023-07-27,27.9087497889996,16,49,446.54,43
C033784,47,Male,1,2022-05-11,25.6481249332428,16,46,410.37,43
C033743,65,Male,0,2021-10-28,25.8631249517202,16,46,413.81,43
C033751,39,Male,1,2025-10-15,34.9414284569877,14,52,489.18,43
C033487,36,Male,1,2023-03-10,22.9120001157125,15,38,343.68,43
C033478,32,Male,1,2026-02-09,33.7743749916553,16,54,540.39,43
C033470,52,Female,0,2021-10-23,21.2219999313354,15,38,318.33,43
C033452,22,Female,0,2024-02-07,30.3970587393817,17,61,516.75,43
C033435,18,Female,1,2022-07-25,27.8452942371368,17,56,473.37,43
C033554,70,Male,0,2022-11-01,23.4899998552659,17,53,399.33,43
C033506,64,Female,1,2024-10-14,29.5947057078866,17,53,503.11,43
C033656,42,Female,0,2023-12-31,21.1994116727044,17,52,360.39,43
C033686,22,Female,0,2026-01-04,31.6249999701977,16,54,506,43
C033691,59,Male,1,2023-03-14,30.0668749213219,16,51,481.07,43
C033589,39,Male,1,2026-02-08,29.9517649201786,17,58,509.18,43
C033247,23,Female,0,2022-08-08,20.8647060394287,17,48,354.7,43
C033161,56,Male,1,2024-01-11,27.5637500584126,16,52,441.02,43
C033312,61,Female,1,2021-12-21,14.8786665916443,15,27,223.18,43
C033341,31,Female,0,2022-06-29,21.3725000023842,16,40,341.96,43
C033385,54,Female,1,2021-04-24,21.5511764358072,17,44,366.37,43
C032978,50,Male,1,2023-11-06,26.7352940194747,17,53,454.5,43
C032881,64,Female,1,2022-02-26,26.5493750274181,16,53,424.79,43
C032890,36,Male,1,2026-01-19,32.1333331425985,15,49,482,43
C032906,45,Male,1,2021-10-03,22.9960000038147,15,45,344.94,43
C033057,53,Female,1,2023-05-21,35.9518747925758,16,57,575.23,43
C033132,33,Male,0,2025-08-03,22.859374910593,16,39,365.75,43
C033137,42,Male,1,2025-12-22,25.2160001118978,15,54,378.24,43
C033105,39,Female,1,2024-10-30,23.4970589385313,17,46,399.45,43
C032645,25,Male,1,2023-09-13,31.2494118634392,17,55,531.24,43
C032639,52,Female,0,2021-08-03,27.2300002574921,16,51,435.68,43
C032743,45,Male,1,2023-10-01,27.325000166893,16,49,437.2,43
C032749,45,Male,0,2022-06-08,24.0047057376188,17,52,408.08,43
C032778,65,Male,1,2024-02-04,22.9381250441074,16,51,367.01,43
C032774,23,Female,1,2026-03-02,33.1017644545611,17,63,562.73,43
C032772,60,Female,0,2021-06-29,23.8588235238019,17,42,405.6,43
C032813,69,Male,1,2023-02-18,19.5500001013279,16,37,312.8,43
C032822,62,Female,1,2025-07-20,27.3412501215935,16,49,437.46,43
C032803,36,Female,1,2023-12-20,27.430000100817,14,44,384.02,43
C032798,63,Male,0,2023-10-15,23.8160000165304,15,43,357.24,43
C032478,37,Male,0,2022-12-24,30.2241171528311,17,50,513.81,43
C032519,68,Female,1,2021-11-02,27.2964704176959,17,49,464.04,43
C032396,52,Female,1,2021-05-06,20.2399999113644,17,49,344.08,43
C032319,42,Male,1,2026-01-09,24.5179999669393,15,51,367.77,43
C032089,69,Female,0,2021-06-21,29.2075001895428,16,53,467.32,43
C032124,23,Male,1,2022-05-29,23.3570589458241,17,55,397.07,43
C032118,35,Female,1,2024-10-18,28.7282350484063,17,53,488.38,43
C032157,38,Male,1,2024-10-06,28.1194117489983,17,56,478.03,43
C028526,48,Female,0,2024-02-12,20.6231250762939,16,46,329.97,43
C028351,38,Female,1,2024-07-14,30.2623524946325,17,54,514.46,43
C028405,23,Female,0,2025-05-02,30.3058821453768,17,53,515.2,43
C028288,34,Male,1,2021-04-01,21.3776471334345,17,50,363.42,43
C028283,58,Male,0,2021-03-29,25.2087497711182,16,54,403.34,43
C028061,63,Male,0,2025-06-01,23.8673334121704,15,40,358.01,43
C028122,56,Female,0,2022-12-26,27.991250321269,16,50,447.86,43
C028095,58,Male,0,2022-03-30,21.9087499380112,16,53,350.54,43
C028262,55,Female,0,2024-03-24,20.9788234654595,17,41,356.64,43
C028178,51,Female,0,2021-05-27,17.9352941232569,17,45,304.9,43
C027940,60,Female,1,2025-01-16,26.7256251573563,16,53,427.61,43
C027976,50,Male,1,2023-09-20,29.2393751293421,16,56,467.83,43
C027984,46,Male,0,2021-11-07,26.9643750786781,16,51,431.43,43
C027853,30,Female,1,2023-03-17,28.0640001138051,15,44,420.96,43
C027845,53,Female,0,2023-01-06,25.5543748885393,16,49,408.87,43
C027535,42,Male,1,2024-07-09,30.4656249284744,16,45,487.45,43
C027548,42,Male,0,2023-05-20,20.3964707430671,17,43,346.74,43
C027513,50,Female,1,2025-02-22,29.8824997544289,16,55,478.12,43
C027492,57,Female,1,2022-08-27,23.2880001703898,15,46,349.32,43
C027493,40,Male,0,2025-05-24,21.5568751394749,16,47,344.91,43
C027591,38,Male,1,2024-09-22,27.6457143511091,14,46,387.04,43
C027627,44,Male,1,2023-09-19,21.6476472686319,17,43,368.01,43
C028619,31,Female,0,2023-10-14,23.3087501823902,16,45,372.94,43
C028667,36,Male,0,2023-07-29,34.8099999427795,17,62,591.77,43
C028686,48,Female,1,2023-03-02,29.4647061123567,17,49,500.9,43
C028768,37,Female,0,2021-10-29,25.5388235765345,17,51,434.16,43
C028782,43,Male,1,2021-06-21,26.7160001436869,15,46,400.74,43
C028797,20,Male,0,2025-04-16,24.2435712473733,14,42,339.41,43
C028828,22,Male,0,2026-01-31,30.1064705147463,17,60,511.81,43
C028918,52,Female,0,2023-01-12,17.7306252270937,16,39,283.69,43
C028980,19,Female,0,2023-04-29,30.4712504148483,16,63,487.54,43
C028981,39,Male,0,2025-08-18,19.9450000822544,16,43,319.12,43
C028868,35,Female,1,2023-05-26,22.4529411933001,17,49,381.7,43
C029098,34,Male,1,2024-09-20,24.9637495875359,16,45,399.42,43
C029016,55,Female,0,2023-02-15,26.4364702000337,17,57,449.42,43
C029025,39,Male,1,2022-07-01,22.7794115403119,17,45,387.25,43
C029001,32,Male,0,2025-08-14,24.5835710253034,14,44,344.17,43
C029545,26,Female,1,2025-06-26,22.7242859431676,14,38,318.14,43
C029459,28,Female,0,2021-07-12,28.4188236068277,17,55,483.12,43
C029631,24,Male,0,2025-03-22,24.1262499690056,16,45,386.02,43
C029203,70,Male,1,2022-04-24,28.7513332049052,15,42,431.27,43
C029129,41,Male,1,2023-05-17,24.2113333384196,15,46,363.17,43
C029363,28,Male,0,2021-11-20,23.9881253242493,16,50,383.81,43
C029342,49,Male,1,2024-05-01,29.3088238940519,17,50,498.25,43
C029402,27,Female,1,2021-06-14,20.983333047231,15,41,314.75,43
C029320,25,Female,1,2024-02-26,20.180000445422,17,47,343.06,43
C029329,65,Male,0,2021-06-24,17.8899998664856,16,40,286.24,43
C029295,54,Male,1,2025-08-30,24.6433335622152,15,50,369.65,43
C030588,43,Female,0,2023-10-11,35.6633328119914,15,53,534.95,43
C030692,62,Male,0,2025-11-03,27.1446664174398,15,47,407.17,43
C030790,57,Female,0,2024-09-18,30.0186669031779,15,43,450.28,43
C030716,25,Male,0,2021-08-29,30.278235687929,17,49,514.73,43
C030354,44,Female,1,2023-07-07,28.4276470577016,17,57,483.27,43
C030412,41,Female,0,2023-06-21,22.5314286095755,14,43,315.44,43
C030415,33,Male,1,2023-06-08,33.2314284529005,14,43,465.24,43
C030282,67,Female,1,2021-03-31,31.2506248950958,16,48,500.01,43
C030298,25,Female,1,2024-08-11,28.5118749439716,16,55,456.19,43
C030347,42,Male,1,2024-02-14,21.3187500834465,16,40,341.1,43
C030330,18,Female,0,2025-04-18,29.6950000822544,16,55,475.12,43
C029892,46,Female,1,2025-02-06,23.0693332036336,15,41,346.04,43
C029910,36,Female,0,2023-01-17,25.1629412314471,17,50,427.77,43
C029866,45,Female,1,2025-08-20,27.1624999940395,16,47,434.6,43
C029992,28,Female,0,2022-04-12,24.4680000464122,15,43,367.02,43
C029985,50,Female,1,2022-05-28,32.5817646699793,17,60,553.89,43
C029973,52,Male,0,2024-07-08,18.6611767516417,17,42,317.24,43
C029713,43,Male,1,2023-08-27,24.3152941535501,17,46,413.36,43
C029738,37,Female,1,2023-02-12,28.6729416286244,17,53,487.44,43
C030190,19,Male,1,2025-03-25,31.5318749547005,16,51,504.51,43
C030180,28,Female,0,2021-04-20,32.6237498521805,16,51,521.98,43
C030163,37,Female,0,2023-09-02,29.5156249254942,16,51,472.25,43
C030109,31,Male,1,2023-02-08,29.1280003547668,15,46,436.92,43
C030087,69,Male,1,2022-01-23,28.8835293825935,17,54,491.02,43
C030061,51,Male,1,2021-05-19,24.4912502020597,16,40,391.86,43
C031833,55,Male,1,2025-09-07,27.0256249308586,16,51,432.41,43
C031801,56,Female,0,2024-10-26,22.6900001133189,17,46,385.73,43
C031723,22,Female,0,2025-08-18,24.3111763000488,17,47,413.29,43
C031717,51,Female,1,2025-05-29,20.6735293023727,17,43,351.45,43
C031754,64,Female,0,2024-06-30,26.0192308425903,13,37,338.25,43
C031856,63,Female,0,2024-06-22,28.0476469713099,17,46,476.81,43
C031926,25,Female,0,2025-05-11,27.4411764144897,17,53,466.5,43
C031959,45,Female,0,2022-07-29,27.0523530174704,17,57,459.89,43
C031980,52,Female,1,2021-11-29,23.0747059653787,17,53,392.27,43
C031672,23,Female,1,2026-01-27,32.6781252026558,16,57,522.85,43
C031686,49,Male,0,2021-11-05,30.2364708395565,17,56,514.02,43
C031429,39,Male,1,2022-09-02,26.5246666272481,15,42,397.87,43
C031451,69,Male,1,2021-03-17,19.9647056074703,17,47,339.4,43
C031482,45,Male,0,2021-12-08,18.6541176683762,17,39,317.12,43
C031527,68,Male,1,2024-06-29,29.6158825369442,17,58,503.47,43
C031543,25,Male,0,2024-04-14,26.2147058739382,17,50,445.65,43
C031540,34,Male,1,2022-07-05,24.0537501871586,16,44,384.86,43
C030905,48,Female,1,2022-09-07,26.5005886414472,17,51,450.51,43
C030911,30,Female,0,2023-10-31,30.4266666730245,15,49,456.4,43
C031025,20,Female,0,2024-06-01,24.0476470554576,17,45,408.81,43
C031002,65,Female,1,2021-11-29,23.5117647507611,17,48,399.7,43
C031049,38,Male,0,2024-03-15,26.1906247437,16,53,419.05,43
C031211,44,Female,1,2021-10-01,25.6635290875154,17,48,436.28,43
C031213,31,Male,1,2023-10-22,18.7978571993964,14,36,263.17,43
C031267,34,Female,1,2022-05-22,19.7440000216166,15,45,296.16,43
C031400,28,Female,1,2023-04-01,21.3430768526517,13,34,277.46,43
C031415,68,Female,1,2023-05-10,23.2573336283366,15,39,348.86,43
C031393,67,Female,0,2022-05-18,29.6371427263532,14,49,414.92,43
C031293,29,Female,0,2024-11-05,22.1612498760223,16,47,354.58,43
C031304,20,Male,0,2022-04-04,19.7859998226166,15,39,296.79,43
C031333,34,Female,1,2024-02-02,28.9178571360452,14,47,404.85,43
C031338,65,Male,1,2024-03-06,28.6941177704755,17,56,487.8,43
C019265,68,Female,1,2022-03-12,32.5226666132609,15,58,487.84,43
C019251,65,Male,1,2026-01-13,26.390625,16,54,422.25,43
C019281,40,Male,0,2024-06-12,24.2473338603973,15,39,363.71,43
C019298,54,Male,0,2024-02-21,33.0105885898366,17,57,561.18,43
C019188,52,Male,0,2024-10-23,25.5921427862985,14,38,358.29,43
C019230,60,Female,0,2021-06-08,32.9512496143579,16,54,527.22,43
C019231,33,Female,1,2023-12-29,28.7352940615486,17,58,488.5,43
C019216,34,Male,1,2022-09-23,24.2675000727177,16,54,388.28,43
C019385,68,Male,0,2025-04-14,31.1070586092332,17,59,528.82,43
C019403,46,Female,1,2023-11-04,21.6482353771434,17,46,368.02,43
C019435,42,Female,0,2024-05-17,25.8612498044968,16,48,413.78,43
C019017,57,Male,0,2021-04-01,26.7839998563131,15,46,401.76,43
C019006,52,Male,1,2023-10-06,21.9862500429153,16,44,351.78,43
C018989,49,Female,0,2023-02-16,18.1850001130785,14,35,254.59,43
C019147,55,Male,0,2024-03-15,26.2052940480849,17,53,445.49,43
C019149,20,Male,1,2025-08-08,23.58875015378,16,43,377.42,43
C019123,31,Male,1,2022-07-16,21.6099999547005,16,42,345.76,43
C019075,48,Male,0,2021-05-12,30.375625282526,16,47,486.01,43
C018574,69,Male,0,2021-12-02,31.3658827052397,17,64,533.22,43
C018581,51,Male,0,2023-01-17,26.450000222524,15,48,396.75,43
C018582,35,Female,1,2024-06-12,26.5429411775926,17,49,451.23,43
C018458,23,Female,1,2023-11-14,31.2211763438056,17,55,530.76,43
C018512,62,Female,1,2022-06-06,19.4646667162577,15,40,291.97,43
C018509,57,Female,1,2024-02-19,25.2999999102424,17,48,430.1,43
C018377,38,Female,0,2021-06-09,25.076153755188,13,40,325.99,43
C018339,48,Female,1,2025-12-18,24.1650000640324,14,40,338.31,43
C018386,51,Male,1,2025-10-27,25.621538235591,13,38,333.08,43
C018867,61,Female,1,2024-05-28,39.1606669108073,15,60,587.41,43
C018854,50,Female,1,2023-02-06,20.9458821801578,17,45,356.08,43
C018862,33,Male,0,2022-09-26,29.0047055693234,17,54,493.08,43
C018832,43,Male,1,2023-10-08,20.6394116738263,17,48,350.87,43
C018655,63,Female,1,2024-09-11,25.8271426473345,14,36,361.58,43
C018594,48,Male,0,2024-11-21,26.1746667544047,15,47,392.62,43
C018725,22,Female,0,2024-12-20,15.5517646144418,17,39,264.38,43
C018726,63,Male,1,2025-04-15,22.0982351303101,17,52,375.67,43
C018721,62,Female,0,2022-05-30,25.0473333358765,15,51,375.71,43
C020301,45,Female,1,2023-07-23,27.1807143007006,14,44,380.53,43
C020464,36,Male,1,2021-04-30,19.8694118191214,17,46,337.78,43
C020444,69,Male,1,2023-09-14,26.4729413565467,17,55,450.04,43
C020446,27,Female,0,2022-04-20,26.7914287022182,14,43,375.08,43
C020579,48,Female,1,2021-04-19,33.4687500149012,16,51,535.5,43
C020513,49,Male,1,2021-08-18,26.0711766411276,17,51,443.21,43
C020544,21,Female,0,2021-07-13,28.9425000846386,16,51,463.08,43
C020545,36,Female,0,2022-10-08,28.5311767634223,17,56,485.03,43
C020191,34,Female,0,2025-01-22,16.9529410811032,17,48,288.2,43
C020032,25,Male,1,2024-10-20,26.5753332455953,15,45,398.63,43
C020062,31,Female,0,2021-08-08,26.1471429892949,14,42,366.06,43
C020154,45,Male,1,2026-02-14,32.5488230480867,17,57,553.33,43
C019665,60,Male,1,2023-09-06,26.2376471407273,17,58,446.04,43
C019691,41,Male,1,2024-05-06,26.4670588549446,17,44,449.94,43
C019730,50,Female,1,2026-02-28,26.5217647832983,17,59,450.87,43
C019488,21,Male,1,2024-01-14,21.9562498629093,16,45,351.3,43
C019480,46,Female,1,2023-03-19,21.3582351908964,17,47,363.09,43
C019537,43,Female,0,2025-12-26,22.7742856911251,14,39,318.84,43
C019579,52,Female,1,2025-07-07,27.5005886414472,17,51,467.51,43
C019917,55,Male,0,2021-12-18,16.3094118482926,17,34,277.26,43
C019949,44,Female,0,2021-05-27,25.2182351841646,17,54,428.71,43
C019907,69,Male,0,2025-05-11,21.4170587062836,17,53,364.09,43
